flight_id,airline,from_airport,to_airport,departure_time,arrival_time,duration_minutes,price,cabin,stops,available_seats
FL00340,Air China,OSL,PDX,15:15,04:30,795,2963,Premium Economy,1,62
FL00341,SpiceJet,BOS,JFK,17:25,05:01,696,1550,Economy,2,243
FL00342,Olympic Air,AMM,DXB,23:55,05:54,359,560,Premium Economy,0,60
FL00343,Turkish Airlines,HNL,SUV,04:55,10:26,331,1743,First,2,229
FL00344,flydubai,GMP,CMB,02:45,05:07,142,1292,First,0,100
FL00345,Saudi Airlines,DEL,SYD,04:15,09:58,343,681,Premium Economy,0,205
FL00346,Norwegian Air,SZX,MRU,07:05,11:17,252,259,Economy,1,27
FL00347,United Airlines,IAD,JED,10:30,13:18,168,287,Economy,1,53
FL00348,Air Arabia,MCO,CPT,03:05,06:31,206,447,Economy,0,180
FL00349,Finnair,ICN,MAD,22:15,05:04,409,602,Economy,0,76
FL00350,Lufthansa,PRG,MEX,14:40,04:11,811,7738,First,0,26
FL00351,Qatar Airways,SFO,LAX,07:10,11:17,247,543,Economy,0,161
FL00352,Wingo,BLR,PRG,02:15,14:01,706,1097,Economy,0,231
FL00353,Air France,TLV,LAX,01:10,11:42,632,5335,First,1,127
FL00354,Middle East Airlines,HKG,KTM,11:15,15:11,236,299,Economy,0,38
FL00355,Brussels Airlines,NRT,OSL,13:40,22:35,535,483,Economy,0,35
FL00356,Brussels Airlines,HNL,LIM,16:15,03:45,690,5497,Business,1,4
FL00357,Royal Air Maroc,KTM,MNL,15:25,01:49,624,1651,Premium Economy,0,46
FL00358,Bamboo Airways,SIN,ACC,08:00,22:33,873,2169,Economy,1,196
FL00359,Korean Air,VIE,EWR,07:20,17:11,591,1292,Economy,2,14
FL00360,China Southern,BCN,CAN,05:10,09:57,287,2849,First,1,178
FL00361,Fiji Airways,MNL,HKG,18:45,21:55,190,1065,Business,0,207
FL00362,American Airlines,PER,CMN,02:00,06:43,283,515,Economy,0,122
FL00363,China Airlines,DXB,TLV,04:25,17:24,779,858,Economy,2,222
FL00364,Singapore Airlines,DAR,SYD,22:10,12:07,837,827,Economy,1,93
FL00365,Fiji Airways,AKL,CMB,12:45,15:13,148,1116,First,0,249
FL00366,InterJet,EWR,PHL,15:50,21:59,369,646,Premium Economy,2,177
FL00367,El Al,MNL,LIS,05:30,11:29,359,1176,Premium Economy,0,45
FL00368,Air Malta,DXB,SZX,01:10,12:11,661,4873,First,2,156
FL00369,Kenya Airways,BCN,RUH,23:05,03:53,288,400,Economy,0,162
FL00370,Gulf Air,MAA,AMM,06:15,18:49,754,690,Economy,0,27
FL00371,Shenzhen Airlines,DXB,PVG,13:10,05:00,950,1428,Economy,2,89
FL00372,Royal Air Maroc,DAC,AUH,18:50,08:31,821,5168,Business,0,18
FL00373,Singapore Airlines,NRT,ADD,03:05,09:40,395,430,Economy,0,187
FL00374,Czech Airlines,DEL,HYD,19:35,08:21,766,1044,Premium Economy,2,42
FL00375,KLM,PHL,EWR,06:15,13:59,464,921,Economy,1,186
FL00376,TAP Air Portugal,BUD,LGW,01:30,12:00,630,1092,Economy,1,13
FL00377,GoFirst,CEB,DXB,21:50,08:49,659,1065,Economy,0,52
FL00378,Japan Airlines,YUL,SVO,03:20,17:28,848,1251,Economy,1,169
FL00379,Brussels Airlines,BUD,HYD,05:25,21:16,951,2203,Premium Economy,0,11
FL00380,Air Arabia,BUD,CLT,08:45,10:33,108,114,Economy,0,24
FL00381,JetSMART,BLR,KWI,18:15,04:26,611,883,Premium Economy,0,133
FL00382,Cebu Pacific,HNL,AUS,15:20,17:25,125,585,Business,1,8
FL00383,Qantas,WLG,MIA,14:10,17:46,216,2909,First,1,32
FL00384,Japan Airlines,ICN,ANC,13:15,04:02,887,9102,First,2,66
FL00385,Cathay Pacific,ACC,BNE,12:40,18:58,378,852,Economy,0,234
FL00386,Malaysia Airlines,CDG,HNL,04:45,15:32,647,1158,Economy,2,25
FL00387,Volaris,JED,AUH,17:25,09:08,943,1413,Economy,0,124
FL00388,American Airlines,AUS,HND,04:45,15:53,668,1307,Economy,1,101
FL00389,KLM,TLV,MUC,08:25,09:30,65,284,Business,0,79
FL00390,SriLankan Airlines,MAN,SUV,07:10,13:02,352,1382,Premium Economy,0,211
FL00391,TAROM,DAR,ATH,20:05,00:02,237,367,Economy,2,104
FL00392,Turkish Airlines,PPT,CMB,05:05,11:08,363,1164,Premium Economy,0,199
FL00393,JetBlue Airways,HKG,MEX,06:00,11:00,300,819,Business,0,92
FL00394,Air China,BOG,EDI,16:30,04:05,695,5267,Business,1,61
FL00395,Bamboo Airways,CMB,SUV,15:45,01:54,609,849,Economy,0,228
FL00396,Azul Airlines,PRG,HYD,01:10,16:29,919,1629,Economy,2,219
FL00397,Royal Jordanian,BCN,LIS,20:30,06:00,570,475,Economy,1,196
FL00398,Air New Zealand,LHR,AUS,19:00,23:34,274,537,Premium Economy,1,78
FL00399,Hainan Airlines,EDI,ANC,14:20,18:48,268,1366,Business,1,211
FL00400,Emirates,CTU,RUH,21:25,07:44,619,1881,Premium Economy,1,76
FL00401,Etihad Airways,JED,NAN,08:50,15:07,377,853,Economy,0,182
FL00402,Austrian Airlines,NBO,EZE,07:00,21:29,869,3137,Premium Economy,2,103
FL00403,Air Seychelles,ACC,SFO,15:20,20:30,310,725,Economy,0,188
FL00404,Czech Airlines,HND,EZE,07:50,17:42,592,3568,Business,1,240
FL00405,TAP Air Portugal,MNL,CHC,21:40,01:30,230,953,Business,0,189
FL00406,Middle East Airlines,PRG,GRU,20:05,00:37,272,1219,Business,1,78
FL00407,Air China,HNL,TLV,09:35,00:51,916,916,Economy,0,162
FL00408,JetBlue Airways,AKL,BNA,21:30,07:17,587,1227,Premium Economy,0,218
FL00409,Alaska Airlines,BOS,SFO,18:35,21:46,191,255,Economy,1,199
FL00410,LOT Polish,BOM,PPT,05:25,16:59,694,996,Premium Economy,1,53
FL00411,Ethiopian Airlines,YUL,EWR,02:10,13:24,674,3315,Business,1,109
FL00412,Emirates,RDU,TPE,06:55,14:02,427,1031,Economy,1,193
FL00413,Royal Jordanian,EZE,FRA,23:15,03:51,276,546,Economy,0,33
FL00414,South African Airways,RUH,TPE,05:05,19:53,888,1246,Premium Economy,2,116
FL00415,Middle East Airlines,MCT,PHL,10:35,17:27,412,4697,First,0,232
FL00416,Air Canada,KIX,FRA,04:15,17:31,796,666,Economy,1,31
FL00417,Hainan Airlines,CGK,HND,08:40,20:03,683,1926,Business,2,169
FL00418,KLM,JED,AMS,13:35,20:49,434,700,Premium Economy,0,179
FL00419,Jazeera Airways,IAD,PTY,00:20,08:15,475,1462,Premium Economy,1,69
FL00420,Thai Airways,SFO,HNL,19:05,00:39,334,529,Premium Economy,0,50
FL00421,easyJet,LIM,BUD,11:55,19:39,464,3322,First,0,127
FL00422,LOT Polish,FCO,NAN,00:50,03:06,136,318,Economy,0,171
FL00423,Cathay Pacific,PER,BOS,02:55,16:00,785,2441,Business,0,59
FL00424,Avianca,TPA,ADD,03:10,18:50,940,815,Economy,0,205
FL00425,Air Serbia,LOS,MSP,01:00,16:17,917,949,Economy,1,84
FL00426,Starlux Airlines,MNL,CLT,23:05,06:11,426,930,Economy,0,102
FL00427,Copa Airlines,XIY,TPA,22:35,12:59,864,4192,Business,2,42
FL00428,SriLankan Airlines,CAI,DFW,05:05,12:56,471,3539,Business,0,145
FL00429,China Airlines,CLT,GRU,11:45,12:59,74,167,Economy,1,186
FL00430,Ethiopian Airlines,DFW,NAN,13:35,15:07,92,83,Economy,0,3
FL00431,easyJet,LIS,MCT,22:45,01:07,142,348,Premium Economy,0,123
FL00432,Austrian Airlines,KWI,TPE,17:45,19:25,100,259,Business,1,129
FL00433,United Airlines,BNA,PER,15:25,20:16,291,396,Economy,0,129
FL00434,Air India,LIS,DAC,02:35,10:54,499,3449,Business,1,219
FL00435,Norwegian Air,ADL,IAH,15:55,03:49,714,592,Economy,1,9
FL00436,InterJet,DXB,HYD,19:50,01:46,356,1316,Premium Economy,0,167
FL00437,China Eastern,TPA,BAH,07:35,13:59,384,2150,Business,1,121
FL00438,Malaysia Airlines,CGK,MCO,21:15,22:02,47,64,Economy,0,246
FL00439,SriLankan Airlines,SVO,CMB,05:35,08:43,188,413,Economy,1,104
FL00440,China Airlines,JED,WAW,03:30,07:55,265,417,Economy,1,183
FL00441,Aegean Airlines,MCT,JED,20:50,07:37,647,653,Economy,2,117
FL00442,Kenya Airways,CHC,DEN,23:00,09:11,611,1460,Economy,2,123
FL00443,TAROM,CUN,MEX,03:30,15:28,718,4182,Business,2,129
FL00444,EVA Air,TPE,HNL,07:20,14:52,452,6061,First,2,115
FL00445,SpiceJet,DEN,SFO,23:40,05:31,351,1252,Premium Economy,0,80
FL00446,Spirit Airlines,MAD,LIM,09:50,16:28,398,1505,Premium Economy,0,181
FL00447,Pegasus Airlines,CUN,WLG,10:55,13:38,163,545,Premium Economy,0,149
FL00448,GoFirst,PUS,STN,16:05,17:15,70,323,Business,0,14
FL00449,Aegean Airlines,LIM,ATH,09:50,14:51,301,1008,Business,0,200
FL00450,Aegean Airlines,ADD,PTY,11:35,14:04,149,440,Premium Economy,0,143
FL00451,WestJet,LIS,CAN,22:20,10:54,754,2326,Premium Economy,2,99
FL00452,Vietnam Airlines,PUS,LOS,23:20,03:32,252,467,Economy,1,222
FL00453,Icelandair,PHX,LIS,20:25,10:03,818,4710,Business,1,50
FL00454,Gulf Air,SCL,ADD,21:05,01:01,236,574,Economy,1,30
FL00455,GoFirst,DAC,ICN,08:10,11:39,209,374,Economy,0,84
FL00456,Air France,STL,IAD,10:45,12:22,97,205,Economy,0,215
FL00457,InterJet,JNB,SUV,11:05,01:12,847,2713,Premium Economy,1,244
FL00458,Volaris,GIG,BNE,13:40,23:34,594,1411,Premium Economy,0,226
FL00459,LOT Polish,MXP,TLV,06:45,16:33,588,945,Economy,1,192
FL00460,El Al,LHR,IST,07:50,19:03,673,1589,Economy,0,10
FL00461,InterJet,DAR,KTM,12:20,22:18,598,6677,First,0,132
FL00462,Ethiopian Airlines,CMB,IAH,20:15,02:28,373,624,Economy,2,42
FL00463,Spirit Airlines,JFK,MEL,06:50,14:49,479,1700,Premium Economy,0,212
FL00464,Croatia Airlines,PHL,AKL,00:35,13:34,779,1699,Premium Economy,0,13
FL00465,Philippine Airlines,CUN,HEL,07:20,15:02,462,674,Economy,1,110
FL00466,Shenzhen Airlines,LOS,FRA,17:00,04:41,701,2270,Premium Economy,0,190
FL00467,China Southern,PEK,AKL,03:20,17:30,850,9190,First,1,72
FL00468,IndiGo,CLT,KTM,00:35,04:00,205,1116,Business,0,100
FL00469,TAP Air Portugal,ADD,SEA,23:50,06:57,427,1657,Premium Economy,0,223
FL00470,Air France,SEA,LAX,19:30,05:25,595,1029,Economy,0,53
FL00471,SpiceJet,KWI,MXP,16:10,19:39,209,1276,First,1,64
FL00472,Southwest Airlines,SCL,IST,18:00,09:16,916,3043,Premium Economy,2,140
FL00473,Iberia,PDX,AKL,08:05,12:12,247,803,Premium Economy,0,84
FL00474,El Al,MNL,ORD,03:20,14:39,679,996,Premium Economy,0,124
FL00475,China Airlines,MCO,TLV,22:45,02:06,201,566,Premium Economy,0,80
FL00476,Emirates,MSP,YUL,07:55,21:17,802,1515,Economy,0,92
FL00477,Royal Air Maroc,DEN,TLV,11:20,20:23,543,943,Economy,0,155
FL00478,Virgin Atlantic,BOM,MAN,06:20,19:36,796,5875,Business,0,19
FL00479,Aer Lingus,FRA,CHC,18:45,02:24,459,967,Economy,0,9
FL00480,Eurowings,PRG,BNA,11:30,16:03,273,2022,Business,0,219
FL00481,Air Arabia,SVO,DEN,02:30,09:27,417,1102,Premium Economy,1,217
FL00482,Gulf Air,YVR,SFO,18:45,06:45,720,1643,Economy,0,187
FL00483,Air France,NAN,MNL,15:15,17:04,109,136,Economy,0,171
FL00484,Shenzhen Airlines,PTY,CEB,14:00,15:25,85,209,Economy,0,180
FL00485,AirAsia,EDI,BUD,05:30,17:24,714,1648,Premium Economy,1,229
FL00486,Hainan Airlines,DEL,HEL,07:40,15:20,460,3536,First,1,124
FL00487,South African Airways,NAN,JFK,14:10,18:50,280,832,Business,1,54
FL00488,Delta Air Lines,BOS,GIG,22:05,10:06,721,859,Economy,2,184
FL00489,Royal Jordanian,IST,NAN,06:45,10:15,210,399,Economy,0,62
FL00490,Cebu Pacific,PEK,ORD,04:50,14:19,569,788,Premium Economy,1,14
FL00491,Southwest Airlines,YVR,PRG,12:45,23:07,622,1873,Premium Economy,2,186
FL00492,Frontier Airlines,LGW,BLR,15:35,19:14,219,256,Economy,0,36
FL00493,United Airlines,GRU,BUD,10:35,21:30,655,3779,Business,0,98
FL00494,Singapore Airlines,DFW,JED,16:50,00:44,474,1045,Economy,1,45
FL00495,Volaris,AUS,HND,03:05,12:03,538,1652,Premium Economy,2,138
FL00496,easyJet,DXB,DTW,01:55,11:42,587,897,Economy,2,123
FL00497,Lion Air,KTM,SGN,22:45,01:10,145,704,Business,0,196
FL00498,Azul Airlines,VIE,BLR,17:30,22:38,308,552,Premium Economy,1,202
FL00499,easyJet,JFK,ATL,20:15,08:44,749,1623,Economy,1,27
FL00500,Eurowings,IAD,MSP,08:40,16:38,478,1345,Premium Economy,1,174
FL00501,SpiceJet,CTU,PTY,17:35,21:23,228,520,Premium Economy,0,64
FL00502,Air Baltic,CPT,KWI,23:10,14:30,920,6678,Business,0,58
FL00503,Korean Air,IAH,YYZ,12:25,02:50,865,1501,Economy,1,180
FL00504,Shenzhen Airlines,BKK,YYZ,00:05,14:53,888,5109,First,2,111
FL00505,Avianca,MAA,MEL,02:45,04:08,83,168,Economy,1,102
FL00506,Air Baltic,STN,KUL,20:35,04:49,494,1292,Business,2,238
FL00507,British Airways,STN,SCL,16:40,05:20,760,2902,Business,0,9
FL00508,Eurowings,CEB,CPH,05:05,10:32,327,695,Economy,0,101
FL00509,easyJet,KIX,LIM,22:05,00:22,137,237,Economy,0,143
FL00510,Wingo,SGN,KWI,19:15,03:45,510,1214,Economy,1,66
FL00511,South African Airways,MEX,CTS,02:40,08:26,346,476,Economy,0,131
FL00512,Jazeera Airways,WAW,HEL,12:45,21:45,540,1138,Economy,1,246
FL00513,Royal Air Maroc,SAN,HKG,02:30,14:03,693,1483,Economy,0,179
FL00514,SpiceJet,ZRH,LOS,16:40,17:34,54,588,First,0,73
FL00515,Royal Jordanian,HYD,XIY,10:05,20:17,612,4665,Business,1,90
FL00516,Southwest Airlines,MAD,ATH,21:15,06:30,555,6264,First,0,61
FL00517,Air Canada,BUD,PTY,07:45,14:34,409,435,Economy,0,235
FL00518,China Airlines,BOM,PER,17:00,08:13,913,1478,Economy,1,126
FL00519,Southwest Airlines,EDI,SUV,16:20,23:52,452,2926,First,0,13
FL00520,Pegasus Airlines,ANC,RDU,11:30,02:56,926,1821,Economy,0,249
FL00521,Norwegian Air,ATL,SAN,00:50,05:10,260,600,Premium Economy,0,92
FL00522,Vietnam Airlines,PRG,GIG,08:35,19:47,672,929,Economy,0,108
FL00523,SriLankan Airlines,FCO,HNL,11:30,17:01,331,1657,Business,0,250
FL00524,Air Seychelles,ZRH,AUH,07:40,15:47,487,1098,Economy,0,204
FL00525,JetSMART,BOS,AUS,13:35,16:37,182,453,Economy,1,132
FL00526,TAP Air Portugal,LOS,PPT,18:00,01:32,452,437,Economy,0,55
FL00527,Aer Lingus,WAW,AUS,23:25,04:36,311,439,Economy,0,238
FL00528,Singapore Airlines,WAW,KWI,11:50,22:55,665,756,Economy,1,166
FL00529,China Southern,MEX,LGW,16:35,06:33,838,1719,Economy,2,97
FL00530,Aer Lingus,STN,PDX,05:50,20:22,872,11407,First,1,156
FL00531,Japan Airlines,KIX,AKL,07:25,13:34,369,704,Economy,1,154
FL00532,Oman Air,CTU,DUB,11:55,22:41,646,3481,Business,1,42
FL00533,Air New Zealand,GIG,AMS,21:20,10:46,806,5132,Business,0,42
FL00534,Korean Air,CTU,RUH,15:40,17:20,100,84,Economy,0,195
FL00535,Avianca,BLR,RUH,02:50,18:41,951,2225,Premium Economy,0,188
FL00536,Aer Lingus,LGW,PHX,16:10,17:24,74,63,Economy,0,234
FL00537,Air Arabia,MRU,AUS,17:20,03:26,606,5186,First,2,178
FL00538,Aer Lingus,CUN,TPA,18:30,04:11,581,3507,Business,1,232
FL00539,Pegasus Airlines,KWI,NAN,02:35,08:35,360,511,Economy,0,77
FL00540,easyJet,LHR,DXB,04:25,10:03,338,1728,Business,0,236
FL00541,TAP Air Portugal,SUV,RDU,13:20,00:16,656,782,Economy,0,95
FL00542,Philippine Airlines,EZE,GMP,07:10,20:07,777,1595,Economy,0,96
FL00543,Japan Airlines,BCN,BUD,07:40,21:27,827,1786,Economy,1,177
FL00544,Eurowings,DUB,LGW,08:30,12:27,237,1705,Business,0,74
FL00545,Starlux Airlines,CAI,TPA,22:45,07:53,548,613,Economy,0,12
FL00546,Thai Airways,AMS,GIG,04:55,13:08,493,1003,Economy,0,38
FL00547,Frontier Airlines,CDG,PER,09:35,16:40,425,675,Economy,1,84
FL00548,Turkish Airlines,BOM,MIA,12:05,22:06,601,961,Economy,0,215
FL00549,Qatar Airways,HEL,KTM,22:15,05:34,439,926,Economy,0,188
FL00550,flydubai,NRT,BOG,03:40,15:46,726,5734,Business,1,174
FL00551,Delta Air Lines,CMN,DAR,01:55,12:02,607,1636,Premium Economy,0,163
FL00552,China Eastern,NBO,BOG,21:15,23:55,160,614,Business,0,3
FL00553,AirAsia,YVR,EDI,07:00,08:28,88,157,Economy,0,176
FL00554,Air Malta,IAD,CMB,05:35,07:53,138,271,Economy,0,248
FL00555,Brussels Airlines,SYD,MNL,17:05,19:58,173,281,Economy,0,142
FL00556,TAROM,KWI,CLT,22:30,05:21,411,834,Economy,0,10
FL00557,Philippine Airlines,PPT,CLT,22:35,02:34,239,421,Economy,0,82
FL00558,Bamboo Airways,STL,EDI,17:10,19:05,115,1072,First,0,209
FL00559,flydubai,BUD,CGK,20:40,03:53,433,886,Economy,1,158
FL00560,Finnair,CGK,CPH,21:40,12:23,883,4121,Business,1,127
FL00561,Finnair,IAD,LGW,10:05,12:28,143,241,Economy,0,213
FL00562,British Airways,DFW,CUN,15:15,17:41,146,124,Economy,0,99
FL00563,KLM,SUV,WAW,19:55,21:52,117,96,Economy,1,167
FL00564,Air Arabia,SUV,BOM,01:25,11:41,616,4067,Business,2,210
FL00565,China Airlines,DPS,KUL,01:55,03:52,117,259,Economy,0,55
FL00566,Air Seychelles,DOH,AUH,12:15,16:17,242,410,Economy,0,160
FL00567,Croatia Airlines,CUN,PUS,20:45,03:36,411,800,Economy,1,109
FL00568,InterJet,RUH,YVR,12:40,19:10,390,747,Economy,0,153
FL00569,Norwegian Air,PHX,HAN,10:25,18:12,467,1568,Premium Economy,0,185
FL00570,Garuda Indonesia,DAR,CPH,12:40,02:07,807,1590,Premium Economy,2,114
FL00571,Air Seychelles,CTU,DXB,09:45,10:46,61,102,Economy,1,77
FL00572,Hawaiian Airlines,JFK,NBO,10:00,23:55,835,1834,Economy,1,70
FL00573,British Airways,IAD,DOH,04:10,09:26,316,449,Economy,0,59
FL00574,Cathay Pacific,WAW,NBO,18:15,07:31,796,1185,Premium Economy,0,123
FL00575,Jazeera Airways,MEX,PPT,03:45,15:27,702,2944,Business,1,147
FL00576,Air Baltic,KTM,BOM,10:25,02:10,945,2068,Economy,1,222
FL00577,Croatia Airlines,ATL,ZRH,19:00,06:34,694,2355,Premium Economy,0,78
FL00578,Pegasus Airlines,ICN,ACC,10:40,23:19,759,1427,Premium Economy,0,187
FL00579,Aegean Airlines,SZX,IAH,16:05,20:37,272,667,Premium Economy,1,37
FL00580,Japan Airlines,DFW,MCT,23:00,09:06,606,896,Economy,0,128
FL00581,Olympic Air,PHL,DFW,17:15,02:19,544,800,Economy,1,143
FL00582,ANA,ARN,OSL,13:25,01:51,746,1768,Economy,0,171
FL00583,China Eastern,GMP,ANC,10:25,21:18,653,1249,Economy,1,43
FL00584,Starlux Airlines,SGN,PHX,01:15,05:24,249,489,Economy,0,186
FL00585,Air Serbia,BLR,CAI,19:10,10:44,934,2068,Economy,0,87
FL00586,Gulf Air,CAI,CPT,10:15,23:37,802,1375,Economy,0,133
FL00587,Starlux Airlines,PRG,NAN,04:55,17:35,760,4707,Business,0,231
FL00588,United Airlines,PEK,WAW,06:55,18:12,677,853,Economy,1,241
FL00589,Shenzhen Airlines,LHR,BNE,21:50,04:43,413,1499,Premium Economy,0,222
FL00590,Hainan Airlines,TPE,VIE,22:05,04:13,368,955,Premium Economy,0,22
FL00591,South African Airways,GIG,BOG,17:55,19:02,67,319,First,1,78
FL00592,IndiGo,AMM,SUV,00:25,12:50,745,3331,Business,1,60
FL00593,JetSMART,WLG,EDI,08:30,00:26,956,2389,Economy,2,241
FL00594,Austrian Airlines,MAN,LIS,12:50,15:55,185,175,Economy,0,245
FL00595,WestJet,ZRH,PUS,13:20,00:24,664,1443,Premium Economy,1,52
FL00596,Virgin Atlantic,SFO,LIM,22:40,01:43,183,280,Economy,2,197
FL00597,Norwegian Air,MIA,EWR,17:55,20:41,166,184,Economy,0,37
FL00598,SpiceJet,HKG,ACC,09:35,23:03,808,10609,First,2,238
FL00599,Air Baltic,EDI,BOS,04:10,05:21,71,148,Economy,0,68
FL00600,China Southern,VIE,SIN,15:10,00:29,559,1251,Economy,1,166
FL00601,Shenzhen Airlines,CMB,GIG,04:10,08:12,242,286,Economy,0,248
FL00602,SpiceJet,CDG,DUB,21:15,10:55,820,941,Economy,0,244
FL00603,Jazeera Airways,CLT,SUV,14:15,22:17,482,717,Economy,0,188
FL00604,IndiGo,KTM,LOS,23:45,10:38,653,1787,Premium Economy,1,180
FL00605,Gulf Air,HND,JED,01:15,10:51,576,987,Economy,2,10
FL00606,JetBlue Airways,CAN,PVG,12:20,02:17,837,1847,Economy,1,108
FL00607,Jazeera Airways,ADD,BKK,04:35,19:29,894,2715,Premium Economy,0,128
FL00608,Air Baltic,CAI,GRU,22:40,01:43,183,428,Premium Economy,0,6
FL00609,Lion Air,CUN,TPA,06:35,08:52,137,534,Business,0,232
FL00610,Cathay Pacific,YYZ,LAX,14:50,21:46,416,393,Economy,1,186
FL00611,Vietnam Airlines,EWR,DAC,05:25,15:49,624,1423,Economy,2,41
FL00612,Air Malta,MIA,CUN,13:20,19:21,361,2355,Business,2,73
FL00613,Air New Zealand,GRU,ATL,00:45,14:33,828,5599,First,1,218
FL00614,EVA Air,ADL,JFK,07:15,18:02,647,3974,Business,1,113
FL00615,Aeromexico,BOM,JFK,08:45,20:13,688,3846,Business,2,12
FL00616,Turkish Airlines,GIG,MIA,01:10,16:29,919,1256,Premium Economy,1,154
FL00617,Cathay Pacific,NBO,TLV,13:10,16:40,210,407,Economy,1,177
FL00618,Croatia Airlines,CUN,TPA,01:05,14:56,831,1739,Premium Economy,0,97
FL00619,Vietnam Airlines,BNE,MSP,15:10,17:59,169,334,Economy,0,134
FL00620,SriLankan Airlines,GMP,FCO,01:05,11:35,630,1285,Economy,1,22
FL00621,GoFirst,NAN,STN,10:20,20:03,583,1657,Premium Economy,1,237
FL00622,easyJet,DFW,ADL,15:35,06:07,872,3084,Business,1,181
FL00623,Emirates,SVO,SCL,14:50,05:10,860,860,Economy,2,204
FL00624,Air France,PUS,GMP,17:50,22:12,262,214,Economy,0,72
FL00625,SAS Scandinavian,WAW,BNE,17:25,07:15,830,672,Economy,1,87
FL00626,American Airlines,CTU,HKG,10:50,19:45,535,1261,Economy,1,165
FL00627,Austrian Airlines,DEN,NAN,17:25,02:03,518,1766,Premium Economy,1,190
FL00628,Garuda Indonesia,KUL,NBO,10:40,20:33,593,1577,Business,1,84
FL00629,Austrian Airlines,HAN,MEL,00:25,07:34,429,800,Economy,1,146
FL00630,Bamboo Airways,CAN,GIG,09:55,01:18,923,1231,Economy,0,105
FL00631,WestJet,MAA,ADL,09:15,18:57,582,764,Economy,0,200
FL00632,Cathay Pacific,HND,LIM,00:35,09:52,557,591,Economy,0,123
FL00633,Swiss International,CMN,MRU,03:40,15:57,737,5865,Business,0,9
FL00634,Air Mauritius,SAN,CAN,03:00,09:03,363,2768,Business,1,152
FL00635,Air Arabia,MAA,AMM,03:40,17:29,829,5091,Business,0,147
FL00636,Finnair,CMN,FCO,09:20,19:10,590,792,Economy,1,30
FL00637,Delta Air Lines,DUB,BOS,00:45,11:03,618,1034,Economy,0,89
FL00638,Swiss International,ACC,DUB,09:45,14:40,295,1765,First,0,228
FL00639,KLM,MCT,PHX,15:50,17:26,96,94,Economy,0,109
FL00640,Fiji Airways,SZX,CUN,18:50,09:51,901,2843,Premium Economy,1,91
FL00641,Wingo,CMN,AMM,21:40,23:45,125,306,Economy,0,119
FL00642,Wingo,DFW,HYD,22:35,00:59,144,723,Business,0,181
FL00643,Air Canada,STL,BNA,04:45,09:54,309,3993,First,0,179
FL00644,flydubai,TLV,MRU,02:35,05:15,160,223,Economy,0,43
FL00645,EVA Air,LGW,SGN,16:05,23:45,460,1611,Premium Economy,1,83
FL00646,Vueling,AKL,JNB,18:30,23:19,289,536,Economy,0,249
FL00647,Etihad Airways,NAN,TPE,22:45,06:51,486,1036,Economy,1,201
FL00648,American Airlines,BAH,MUC,02:55,15:48,773,2195,Premium Economy,1,151
FL00649,Philippine Airlines,PDX,MRU,14:10,20:10,360,873,Economy,0,27
FL00650,Kenya Airways,KTM,MRU,01:05,05:32,267,934,Premium Economy,1,231
FL00651,Condor,DXB,MIA,17:20,00:44,444,819,Economy,0,52
FL00652,Garuda Indonesia,ACC,NBO,21:20,05:30,490,3164,Business,2,22
FL00653,Air New Zealand,LHR,KIX,01:25,11:32,607,4748,Business,0,143
FL00654,Azul Airlines,MNL,CAI,07:30,20:14,764,4406,Business,1,182
FL00655,Hainan Airlines,KTM,KIX,06:50,10:32,222,356,Economy,0,98
FL00656,Austrian Airlines,CEB,PUS,21:10,00:12,182,149,Economy,1,36
FL00657,Virgin Atlantic,PPT,PHL,20:30,11:55,925,1457,Economy,1,154
FL00658,flydubai,ANC,GRU,17:35,00:53,438,982,Premium Economy,0,154
FL00659,TAROM,JFK,ADL,16:20,00:05,465,1104,Economy,0,8
FL00660,Fiji Airways,HND,NAN,18:35,07:07,752,703,Economy,1,134
FL00661,easyJet,MAN,STL,19:05,00:01,296,474,Economy,1,245
FL00662,China Airlines,DEL,CMN,10:40,00:42,842,689,Economy,1,231
FL00663,Vistara,BNA,TLV,09:20,12:56,216,185,Economy,2,191
FL00664,Turkish Airlines,JNB,PRG,18:10,04:41,631,896,Premium Economy,2,207
FL00665,Ethiopian Airlines,SIN,STN,16:05,07:21,916,1953,Economy,0,157
FL00666,LATAM Airlines,MAN,EDI,03:45,07:28,223,523,Economy,1,168
FL00667,JetSMART,IAH,DPS,22:15,07:16,541,599,Economy,1,8
FL00668,Swiss International,BAH,BLR,04:35,18:10,815,3244,Premium Economy,1,60
FL00669,Spirit Airlines,CLT,YVR,11:00,22:42,702,1403,Premium Economy,2,13
FL00670,Air India,YVR,PDX,15:55,05:30,815,1930,Economy,0,174
FL00671,Avianca,CAN,AUS,13:00,18:40,340,807,Economy,0,173
FL00672,Korean Air,LOS,ICN,20:25,11:34,909,7667,First,2,219
FL00673,Copa Airlines,DUB,AMM,03:20,15:15,715,1282,Economy,1,172
FL00674,easyJet,CPH,SCL,22:10,04:15,365,631,Economy,1,212
FL00675,SpiceJet,BNE,CDG,03:50,12:11,501,700,Economy,1,64
FL00676,Lufthansa,SCL,NRT,01:45,13:42,717,2660,Premium Economy,0,153
FL00677,Cathay Pacific,LAX,ATL,04:30,16:27,717,4812,Business,1,205
FL00678,SriLankan Airlines,GIG,CAI,09:35,21:36,721,1724,Economy,1,236
